#    iter       q 
     0 1.8594603015
  3587 1.1585887409e+00 2.7664800877e-02
  3589 1.1688109563e+00 2.7609435854e-02
  3591 1.1688109563e+00 2.7554181451e-02
  3593 1.1915292492e+00 2.7499037447e-02
  3595 1.1942579670e+00 2.7444003620e-02
  3597 1.1942579670e+00 2.7389079751e-02
  3599 1.1934388371e+00 2.7334265620e-02
  3601 1.1930400518e+00 2.7279561008e-02
  3603 1.1933232365e+00 2.7224965695e-02
  3605 1.1965234662e+00 2.7170479464e-02
  3607 1.1943251407e+00 2.7116102097e-02
  3609 1.1975427749e+00 2.7061833375e-02
  3611 1.2473913624e+00 2.7007673083e-02
  3613 1.2477791107e+00 2.6953621003e-02
  3615 1.2482565587e+00 2.6899676919e-02
  3617 1.2482214306e+00 2.6845840616e-02
  3619 1.2482214306e+00 2.6792111877e-02
  3621 1.2500504506e+00 2.6738490488e-02
  3623 1.2500504506e+00 2.6684976236e-02
  3625 1.2491935509e+00 2.6631568904e-02
  3627 1.2491935509e+00 2.6578268281e-02
  3629 1.2491935509e+00 2.6525074152e-02
  3631 1.2491935509e+00 2.6471986305e-02
  3633 1.2509136854e+00 2.6419004528e-02
  3635 1.2503342855e+00 2.6366128609e-02
  3637 1.2982303063e+00 2.6313358335e-02
  3639 1.2985022133e+00 2.6260693497e-02
  3641 1.2985022133e+00 2.6208133883e-02
  3643 1.3015490981e+00 2.6155679284e-02
  3645 1.2962336795e+00 2.6103329488e-02
  3647 1.2929030517e+00 2.6051084288e-02
  3649 1.2928196536e+00 2.5998943474e-02
  3651 1.2928196536e+00 2.5946906837e-02
  3653 1.2932267819e+00 2.5894974169e-02
  3655 1.2928954018e+00 2.5843145263e-02
  3657 1.2928954018e+00 2.5791419911e-02
  3659 1.2858174130e+00 2.5739797906e-02
  3661 1.3031974137e+00 2.5688279043e-02
  3663 1.3031974137e+00 2.5636863114e-02
  3665 1.3161233767e+00 2.5585549914e-02
  3667 1.3944692836e+00 2.5534339238e-02
  3669 1.3641008876e+00 2.5483230881e-02
  3671 1.3606687351e+00 2.5432224638e-02
  3673 1.3612209575e+00 2.5381320306e-02
  3675 1.3612209575e+00 2.5330517681e-02
  3677 1.3598544552e+00 2.5279816560e-02
  3679 1.3603833414e+00 2.5229216739e-02
  3681 1.3552909241e+00 2.5178718017e-02
  3683 1.3558718743e+00 2.5128320192e-02
  3685 1.3558718743e+00 2.5078023062e-02
  3687 1.3558718743e+00 2.5027826425e-02
  3689 1.3561213480e+00 2.4977730081e-02
  3691 1.3561213480e+00 2.4927733830e-02
  3693 1.3561213480e+00 2.4877837471e-02
  3695 1.3561213480e+00 2.4828040806e-02
  3697 1.3561213480e+00 2.4778343634e-02
  3699 1.3599495513e+00 2.4728745757e-02
  3701 1.3457392810e+00 2.4679246977e-02
  3703 1.3490386377e+00 2.4629847095e-02
  3705 1.3489926287e+00 2.4580545915e-02
  3707 1.3452115640e+00 2.4531343238e-02
  3709 1.3452115640e+00 2.4482238868e-02
  3711 1.3397983793e+00 2.4433232609e-02
  3713 1.3435546976e+00 2.4384324264e-02
  3715 1.3447459201e+00 2.4335513639e-02
  3717 1.3435546976e+00 2.4286800537e-02
  3719 1.3435546976e+00 2.4238184764e-02
  3721 1.3438163910e+00 2.4189666125e-02
  3723 1.3438163910e+00 2.4141244427e-02
  3725 1.3562622297e+00 2.4092919475e-02
  3727 1.3562622297e+00 2.4044691076e-02
  3729 1.3731945996e+00 2.3996559038e-02
  3731 1.3801877672e+00 2.3948523168e-02
  3733 1.3796712093e+00 2.3900583274e-02
  3735 1.3796712093e+00 2.3852739163e-02
  3737 1.3780552440e+00 2.3804990645e-02
  3739 1.4322856260e+00 2.3757337529e-02
  3741 1.4279391674e+00 2.3709779624e-02
  3743 1.4279152263e+00 2.3662316739e-02
  3745 1.4299626721e+00 2.3614948686e-02
  3747 1.4220324735e+00 2.3567675274e-02
  3749 1.4220324735e+00 2.3520496314e-02
  3751 1.4220324735e+00 2.3473411617e-02
  3753 1.4220324735e+00 2.3426420997e-02
  3755 1.4267495912e+00 2.3379524263e-02
  3757 1.4262650102e+00 2.3332721229e-02
  3759 1.4257680670e+00 2.3286011708e-02
  3761 1.4318051815e+00 2.3239395512e-02
  3763 1.4270598189e+00 2.3192872456e-02
  3765 1.4270598189e+00 2.3146442352e-02
  3767 1.4270598189e+00 2.3100105016e-02
  3769 1.4270598189e+00 2.3053860263e-02
  3771 1.4124364170e+00 2.3007707906e-02
  3773 1.4124284029e+00 2.2961647761e-02
  3775 1.4124284029e+00 2.2915679645e-02
  3777 1.4218627018e+00 2.2869803374e-02
  3779 1.4218627018e+00 2.2824018763e-02
  3781 1.4232449062e+00 2.2778325630e-02
  3783 1.4015283858e+00 2.2732723792e-02
  3785 1.4001443760e+00 2.2687213066e-02
  3787 1.4053421569e+00 2.2641793271e-02
  3789 1.4053421569e+00 2.2596464224e-02
  3791 1.4625743316e+00 2.2551225745e-02
  3793 1.4625743316e+00 2.2506077653e-02
  3795 1.4625743316e+00 2.2461019767e-02
  3797 1.4864333152e+00 2.2416051906e-02
  3799 1.4884295044e+00 2.2371173891e-02
  3801 1.4884295044e+00 2.2326385543e-02
  3803 1.4884295044e+00 2.2281686681e-02
  3805 1.4895443962e+00 2.2237077129e-02
  3807 1.4797596058e+00 2.2192556706e-02
  3809 1.4000092220e+00 2.2148125234e-02
  3811 1.4000092220e+00 2.2103782537e-02
  3813 1.4312355812e+00 2.2059528437e-02
  3815 1.4256457035e+00 2.2015362757e-02
  3817 1.4256457035e+00 2.1971285319e-02
  3819 1.4264081413e+00 2.1927295949e-02
  3821 1.4230806489e+00 2.1883394469e-02
  3823 1.4272123528e+00 2.1839580705e-02
  3825 1.4272123528e+00 2.1795854480e-02
  3827 1.4283849660e+00 2.1752215620e-02
  3829 1.4263179977e+00 2.1708663951e-02
  3831 1.4266138864e+00 2.1665199299e-02
  3833 1.4252025518e+00 2.1621821488e-02
  3835 1.4343301218e+00 2.1578530347e-02
  3837 1.4350222996e+00 2.1535325701e-02
  3839 1.4350222996e+00 2.1492207379e-02
  3841 1.4370435506e+00 2.1449175206e-02
  3843 1.4370435506e+00 2.1406229012e-02
  3845 1.4215148623e+00 2.1363368625e-02
  3847 1.4217834570e+00 2.1320593873e-02
  3849 1.4238791769e+00 2.1277904585e-02
  3851 1.4294703734e+00 2.1235300590e-02
  3853 1.4294703734e+00 2.1192781718e-02
  3855 1.4254406856e+00 2.1150347798e-02
  3857 1.4231653291e+00 2.1107998662e-02
  3859 1.4231653291e+00 2.1065734139e-02
  3861 1.4231653291e+00 2.1023554061e-02
  3863 1.4231653291e+00 2.0981458259e-02
  3865 1.4275467064e+00 2.0939446564e-02
  3867 1.4275467064e+00 2.0897518809e-02
  3869 1.4787866158e+00 2.0855674825e-02
  3871 1.4695623523e+00 2.0813914446e-02
  3873 1.4675959479e+00 2.0772237504e-02
  3875 1.4675959479e+00 2.0730643832e-02
  3877 1.4651709186e+00 2.0689133265e-02
  3879 1.4744353091e+00 2.0647705636e-02
  3881 1.4744353091e+00 2.0606360779e-02
  3883 1.4759889669e+00 2.0565098530e-02
  3885 1.4759889669e+00 2.0523918722e-02
  3887 1.4756760514e+00 2.0482821192e-02
  3889 1.4738641690e+00 2.0441805775e-02
  3891 1.4800101569e+00 2.0400872306e-02
  3893 1.4800101569e+00 2.0360020623e-02
  3895 1.4809636735e+00 2.0319250561e-02
  3897 1.4845087240e+00 2.0278561959e-02
  3899 1.4845087240e+00 2.0237954651e-02
  3901 1.4809636735e+00 2.0197428478e-02
  3903 1.4752302409e+00 2.0156983276e-02
  3905 1.4752302409e+00 2.0116618883e-02
  3907 1.4752302409e+00 2.0076335138e-02
  3909 1.4695795220e+00 2.0036131881e-02
  3911 1.4683180628e+00 1.9996008949e-02
  3913 1.4683180628e+00 1.9955966184e-02
  3915 1.4677790680e+00 1.9916003423e-02
  3917 1.4677790680e+00 1.9876120509e-02
  3919 1.4658632970e+00 1.9836317280e-02
  3921 1.4714136228e+00 1.9796593579e-02
  3923 1.4714136228e+00 1.9756949245e-02
  3925 1.4732479356e+00 1.9717384121e-02
  3927 1.4721524526e+00 1.9677898048e-02
  3929 1.4717001746e+00 1.9638490868e-02
  3931 1.4719661466e+00 1.9599162424e-02
  3933 1.4722633741e+00 1.9559912558e-02
  3935 1.4722633741e+00 1.9520741113e-02
  3937 1.4720123883e+00 1.9481647933e-02
  3939 1.4717468293e+00 1.9442632862e-02
  3941 1.4741475348e+00 1.9403695742e-02
  3943 1.4741197155e+00 1.9364836419e-02
  3945 1.4743701830e+00 1.9326054737e-02
  3947 1.4914923142e+00 1.9287350540e-02
  3949 1.4938135595e+00 1.9248723675e-02
  3951 1.4945669567e+00 1.9210173986e-02
  3953 1.4958430706e+00 1.9171701320e-02
  3955 1.4959531684e+00 1.9133305522e-02
  3957 1.4955612549e+00 1.9094986439e-02
  3959 1.4931343685e+00 1.9056743917e-02
  3961 1.4923145464e+00 1.9018577804e-02
  3963 1.4861445183e+00 1.8980487947e-02
  3965 1.4861445183e+00 1.8942474193e-02
  3967 1.4868670407e+00 1.8904536392e-02
  3969 1.4891927935e+00 1.8866674389e-02
  3971 1.4886316001e+00 1.8828888036e-02
  3973 1.5760251040e+00 1.8791177179e-02
  3975 1.5759290130e+00 1.8753541669e-02
  3977 1.5759290130e+00 1.8715981354e-02
  3979 1.5797026012e+00 1.8678496085e-02
  3981 1.5806068698e+00 1.8641085712e-02
  3983 1.5803745015e+00 1.8603750085e-02
  3985 1.5756234631e+00 1.8566489054e-02
  3987 1.5756234631e+00 1.8529302471e-02
  3989 1.5706235204e+00 1.8492190187e-02
  3991 1.5706235204e+00 1.8455152053e-02
  3993 1.5706235204e+00 1.8418187921e-02
  3995 1.5706235204e+00 1.8381297644e-02
  3997 1.5796178440e+00 1.8344481073e-02
  3999 1.5757637473e+00 1.8307738062e-02
  4001 1.5745697308e+00 1.8271068464e-02
  4003 1.5924483795e+00 1.8234472132e-02
  4005 1.5946569856e+00 1.8197948919e-02
  4007 1.5950188845e+00 1.8161498680e-02
  4009 1.5950188845e+00 1.8125121268e-02
  4011 1.5950188845e+00 1.8088816538e-02
  4013 1.5950188845e+00 1.8052584345e-02
  4015 1.5884280118e+00 1.8016424544e-02
  4017 1.5881112169e+00 1.7980336991e-02
  4019 1.5932148761e+00 1.7944321540e-02
  4021 1.5978636024e+00 1.7908378049e-02
  4023 1.5978636024e+00 1.7872506372e-02
  4025 1.5879734952e+00 1.7836706368e-02
  4027 1.5888995651e+00 1.7800977891e-02
  4029 1.5954823826e+00 1.7765320800e-02
  4031 1.5959632565e+00 1.7729734953e-02
  4033 1.5959632565e+00 1.7694220205e-02
  4035 1.5906721338e+00 1.7658776417e-02
  4037 1.5932629459e+00 1.7623403444e-02
  4039 1.5932629459e+00 1.7588101148e-02
  4041 1.5920973761e+00 1.7552869385e-02
  4043 1.5927010976e+00 1.7517708015e-02
  4045 1.5918518720e+00 1.7482616898e-02
  4047 1.5914152806e+00 1.7447595893e-02
  4049 1.5915827102e+00 1.7412644860e-02
  4051 1.5918256439e+00 1.7377763659e-02
  4053 1.5915878947e+00 1.7342952151e-02
  4055 1.5915878947e+00 1.7308210196e-02
  4057 1.5978754124e+00 1.7273537656e-02
  4059 1.6319082179e+00 1.7238934391e-02
  4061 1.6319082179e+00 1.7204400264e-02
  4063 1.5923882310e+00 1.7169935136e-02
  4065 1.6029477601e+00 1.7135538870e-02
  4067 1.6029477601e+00 1.7101211327e-02
  4069 1.6065543321e+00 1.7066952371e-02
  4071 1.6065543321e+00 1.7032761864e-02
  4073 1.6065543321e+00 1.6998639670e-02
  4075 1.6065543321e+00 1.6964585652e-02
  4077 1.6065543321e+00 1.6930599674e-02
  4079 1.6065543321e+00 1.6896681600e-02
  4081 1.5901347754e+00 1.6862831294e-02
  4083 1.5853033046e+00 1.6829048622e-02
  4085 1.5853033046e+00 1.6795333447e-02
  4087 1.5907697637e+00 1.6761685635e-02
  4089 1.5917890662e+00 1.6728105052e-02
  4091 1.5933720161e+00 1.6694591562e-02
  4093 1.5933720161e+00 1.6661145033e-02
  4095 1.5933720161e+00 1.6627765329e-02
  4097 1.5944793285e+00 1.6594452319e-02
  4099 1.5944936422e+00 1.6561205868e-02
  4101 1.5921607687e+00 1.6528025843e-02
  4103 1.5969993900e+00 1.6494912112e-02
  4105 1.5969993900e+00 1.6461864543e-02
  4107 1.5908982481e+00 1.6428883002e-02
  4109 1.5908982481e+00 1.6395967359e-02
  4111 1.5802795863e+00 1.6363117481e-02
  4113 1.5908982481e+00 1.6330333237e-02
  4115 1.5908982481e+00 1.6297614496e-02
  4117 1.5915580297e+00 1.6264961128e-02
  4119 1.5910229324e+00 1.6232373000e-02
  4121 1.5902092991e+00 1.6199849984e-02
  4123 1.5729054501e+00 1.6167391949e-02
  4125 1.5729054501e+00 1.6134998765e-02
  4127 1.5729054501e+00 1.6102670303e-02
  4129 1.5729054501e+00 1.6070406433e-02
  4131 1.5483209080e+00 1.6038207026e-02
  4133 1.5484633802e+00 1.6006071954e-02
  4135 1.5490240921e+00 1.5974001088e-02
  4137 1.5642700380e+00 1.5941994299e-02
  4139 1.5642700380e+00 1.5910051460e-02
  4141 1.5648078800e+00 1.5878172443e-02
  4143 1.5642659218e+00 1.5846357120e-02
  4145 1.5642659218e+00 1.5814605364e-02
  4147 1.5711693363e+00 1.5782917048e-02
  4149 1.5711693363e+00 1.5751292045e-02
  4151 1.5711693363e+00 1.5719730230e-02
  4153 1.5711693363e+00 1.5688231475e-02
  4155 1.5691469776e+00 1.5656795654e-02
  4157 1.5682254613e+00 1.5625422642e-02
  4159 1.5691469776e+00 1.5594112314e-02
  4161 1.5537433339e+00 1.5562864543e-02
  4163 1.5537433339e+00 1.5531679206e-02
  4165 1.5783662279e+00 1.5500556177e-02
  4167 1.5731636392e+00 1.5469495332e-02
  4169 1.5731636392e+00 1.5438496546e-02
  4171 1.5731636392e+00 1.5407559696e-02
  4173 1.5720667047e+00 1.5376684658e-02
  4175 1.5720667047e+00 1.5345871309e-02
  4177 1.5705995355e+00 1.5315119524e-02
  4179 1.5705995355e+00 1.5284429182e-02
  4181 1.5705995355e+00 1.5253800158e-02
  4183 1.5717358063e+00 1.5223232332e-02
  4185 1.5717358063e+00 1.5192725580e-02
  4187 1.5710540251e+00 1.5162279781e-02
  4189 1.5708859440e+00 1.5131894813e-02
  4191 1.5758229450e+00 1.5101570554e-02
  4193 1.5761162947e+00 1.5071306882e-02
  4195 1.5768603592e+00 1.5041103678e-02
  4197 1.5768603592e+00 1.5010960819e-02
  4199 1.5741993142e+00 1.4980878186e-02
  4201 1.5741993142e+00 1.4950855659e-02
  4203 1.5913775550e+00 1.4920893116e-02
  4205 1.5913775550e+00 1.4890990438e-02
  4207 1.5913775550e+00 1.4861147506e-02
  4209 1.5920744517e+00 1.4831364200e-02
  4211 1.5920744517e+00 1.4801640402e-02
  4213 1.5918433471e+00 1.4771975991e-02
  4215 1.6084347962e+00 1.4742370850e-02
  4217 1.6058062704e+00 1.4712824860e-02
  4219 1.6058062704e+00 1.4683337904e-02
  4221 1.6058062704e+00 1.4653909862e-02
  4223 1.6052273566e+00 1.4624540617e-02
  4225 1.6005812333e+00 1.4595230052e-02
  4227 1.6001673242e+00 1.4565978050e-02
  4229 1.6006729669e+00 1.4536784493e-02
  4231 1.6006729669e+00 1.4507649265e-02
  4233 1.5991518765e+00 1.4478572249e-02
  4235 1.5991518765e+00 1.4449553329e-02
  4237 1.6019722545e+00 1.4420592389e-02
  4239 1.6019722545e+00 1.4391689313e-02
  4241 1.6019722545e+00 1.4362843985e-02
  4243 1.6019722545e+00 1.4334056291e-02
  4245 1.6019722545e+00 1.4305326114e-02
  4247 1.6126452330e+00 1.4276653340e-02
  4249 1.6126452330e+00 1.4248037854e-02
  4251 1.6126452330e+00 1.4219479543e-02
  4253 1.6126452330e+00 1.4190978290e-02
  4255 1.6126452330e+00 1.4162533984e-02
  4257 1.6089984421e+00 1.4134146509e-02
  4259 1.6087012703e+00 1.4105815752e-02
  4261 1.6108841286e+00 1.4077541600e-02
  4263 1.6096210189e+00 1.4049323940e-02
  4265 1.6045176464e+00 1.4021162658e-02
  4267 1.6045176464e+00 1.3993057644e-02
  4269 1.6045176464e+00 1.3965008783e-02
  4271 1.6045176464e+00 1.3937015963e-02
  4273 1.6045176464e+00 1.3909079073e-02
  4275 1.6050619545e+00 1.3881198002e-02
  4277 1.6050619545e+00 1.3853372636e-02
  4279 1.6024640135e+00 1.3825602866e-02
  4281 1.6024640135e+00 1.3797888580e-02
  4283 1.6024640135e+00 1.3770229667e-02
  4285 1.6037796350e+00 1.3742626016e-02
  4287 1.6037796350e+00 1.3715077518e-02
  4289 1.6044078920e+00 1.3687584062e-02
  4291 1.6023775973e+00 1.3660145537e-02
  4293 1.6424691464e+00 1.3632761835e-02
  4295 1.6257069798e+00 1.3605432845e-02
  4297 1.6257069798e+00 1.3578158459e-02
  4299 1.6247149347e+00 1.3550938567e-02
  4301 1.6247149347e+00 1.3523773061e-02
  4303 1.6268087161e+00 1.3496661831e-02
  4305 1.6239432148e+00 1.3469604769e-02
  4307 1.6409231063e+00 1.3442601768e-02
  4309 1.6437572781e+00 1.3415652718e-02
  4311 1.6427510831e+00 1.3388757513e-02
  4313 1.6429083585e+00 1.3361916045e-02
  4315 1.6423114126e+00 1.3335128205e-02
  4317 1.6471730302e+00 1.3308393888e-02
  4319 1.6471730302e+00 1.3281712986e-02
  4321 1.6359250477e+00 1.3255085393e-02
  4323 1.6348830904e+00 1.3228511001e-02
  4325 1.6299666700e+00 1.3201989705e-02
  4327 1.6302466103e+00 1.3175521399e-02
  4329 1.6302466103e+00 1.3149105976e-02
  4331 1.6354023284e+00 1.3122743332e-02
  4333 1.6481212994e+00 1.3096433360e-02
  4335 1.6506864305e+00 1.3070175955e-02
  4337 1.6436268500e+00 1.3043971013e-02
  4339 1.6434696839e+00 1.3017818429e-02
  4341 1.6434696839e+00 1.2991718097e-02
  4343 1.6434696839e+00 1.2965669913e-02
  4345 1.6434696839e+00 1.2939673774e-02
  4347 1.6434696839e+00 1.2913729576e-02
  4349 1.6434696839e+00 1.2887837214e-02
  4351 1.6448649076e+00 1.2861996584e-02
  4353 1.6448649076e+00 1.2836207585e-02
  4355 1.6448649076e+00 1.2810470112e-02
  4357 1.6475963048e+00 1.2784784062e-02
  4359 1.6472335737e+00 1.2759149333e-02
  4361 1.6472335737e+00 1.2733565823e-02
  4363 1.6472335737e+00 1.2708033428e-02
  4365 1.6472335737e+00 1.2682552047e-02
  4367 1.6528925732e+00 1.2657121578e-02
  4369 1.6530604831e+00 1.2631741919e-02
  4371 1.6529461613e+00 1.2606412969e-02
  4373 1.6513148217e+00 1.2581134625e-02
  4375 1.6513148217e+00 1.2555906788e-02
  4377 1.6504294461e+00 1.2530729357e-02
  4379 1.6510338932e+00 1.2505602229e-02
  4381 1.6510338932e+00 1.2480525306e-02
  4383 1.6496375964e+00 1.2455498487e-02
  4385 1.6578460522e+00 1.2430521671e-02
  4387 1.7693573480e+00 1.2405594759e-02
  4389 1.7693573480e+00 1.2380717651e-02
  4391 1.7705621300e+00 1.2355890247e-02
  4393 1.7705621300e+00 1.2331112449e-02
  4395 1.7705621300e+00 1.2306384156e-02
  4397 1.7705621300e+00 1.2281705271e-02
  4399 1.7705621300e+00 1.2257075695e-02
  4401 1.7705621300e+00 1.2232495328e-02
  4403 1.7705621300e+00 1.2207964073e-02
  4405 1.7774433409e+00 1.2183481831e-02
  4407 1.7780617268e+00 1.2159048505e-02
  4409 1.7745874433e+00 1.2134663996e-02
  4411 1.7745874433e+00 1.2110328208e-02
  4413 1.7745874433e+00 1.2086041043e-02
  4415 1.7737794857e+00 1.2061802404e-02
  4417 1.7737794857e+00 1.2037612193e-02
  4419 1.7568283613e+00 1.2013470315e-02
  4421 1.7568283613e+00 1.1989376672e-02
  4423 1.7560093904e+00 1.1965331168e-02
  4425 1.7557908447e+00 1.1941333707e-02
  4427 1.7557908447e+00 1.1917384193e-02
  4429 1.7550954037e+00 1.1893482531e-02
  4431 1.7744522304e+00 1.1869628623e-02
  4433 1.7736730909e+00 1.1845822376e-02
  4435 1.7736730909e+00 1.1822063694e-02
  4437 1.7723843724e+00 1.1798352482e-02
  4439 1.7723843724e+00 1.1774688645e-02
  4441 1.7731865751e+00 1.1751072088e-02
  4443 1.7731865751e+00 1.1727502717e-02
  4445 1.7703695993e+00 1.1703980438e-02
  4447 1.7601599552e+00 1.1680505156e-02
  4449 1.7593887042e+00 1.1657076778e-02
  4451 1.7593887042e+00 1.1633695210e-02
  4453 1.7593887042e+00 1.1610360358e-02
  4455 1.7593379042e+00 1.1587072129e-02
  4457 1.7593379042e+00 1.1563830430e-02
  4459 1.7595629602e+00 1.1540635168e-02
  4461 1.7595629602e+00 1.1517486251e-02
  4463 1.7595629602e+00 1.1494383585e-02
  4465 1.7593379042e+00 1.1471327078e-02
  4467 1.7584735134e+00 1.1448316638e-02
  4469 1.7584735134e+00 1.1425352173e-02
  4471 1.7584735134e+00 1.1402433590e-02
  4473 1.7584735134e+00 1.1379560800e-02
  4475 1.7584735134e+00 1.1356733709e-02
  4477 1.7620190138e+00 1.1333952226e-02
  4479 1.7634539790e+00 1.1311216262e-02
  4481 1.7639569935e+00 1.1288525723e-02
  4483 1.7646153310e+00 1.1265880521e-02
  4485 1.7646153310e+00 1.1243280563e-02
  4487 1.7653865113e+00 1.1220725760e-02
  4489 1.7653865113e+00 1.1198216022e-02
  4491 1.7656117806e+00 1.1175751258e-02
  4493 1.7648413388e+00 1.1153331379e-02
  4495 1.7648413388e+00 1.1130956295e-02
  4497 1.7625005326e+00 1.1108625916e-02
  4499 1.7652509329e+00 1.1086340153e-02
  4501 1.7652509329e+00 1.1064098918e-02
  4503 1.7591910479e+00 1.1041902120e-02
  4505 1.7594446421e+00 1.1019749672e-02
  4507 1.7594446421e+00 1.0997641484e-02
  4509 1.7558956536e+00 1.0975577468e-02
  4511 1.7566403375e+00 1.0953557537e-02
  4513 1.7566403375e+00 1.0931581601e-02
  4515 1.7566403375e+00 1.0909649573e-02
  4517 1.7566403375e+00 1.0887761366e-02
  4519 1.7376193254e+00 1.0865916891e-02
  4521 1.7317939906e+00 1.0844116061e-02
  4523 1.7317939906e+00 1.0822358789e-02
  4525 1.7317939906e+00 1.0800644989e-02
  4527 1.7304065335e+00 1.0778974572e-02
  4529 1.7334363466e+00 1.0757347454e-02
  4531 1.7334363466e+00 1.0735763546e-02
  4533 1.7330120541e+00 1.0714222763e-02
  4535 1.7330120541e+00 1.0692725018e-02
  4537 1.7330120541e+00 1.0671270226e-02
  4539 1.7330120541e+00 1.0649858301e-02
  4541 1.7330120541e+00 1.0628489156e-02
  4543 1.7330120541e+00 1.0607162708e-02
  4545 1.7340308566e+00 1.0585878869e-02
  4547 1.7340308566e+00 1.0564637556e-02
  4549 1.7344950738e+00 1.0543438683e-02
  4551 1.7351518575e+00 1.0522282165e-02
  4553 1.7430254618e+00 1.0501167918e-02
  4555 1.7428400833e+00 1.0480095857e-02
  4557 1.7347845929e+00 1.0459065898e-02
  4559 1.7347845929e+00 1.0438077958e-02
  4561 1.7347845929e+00 1.0417131951e-02
  4563 1.7340839078e+00 1.0396227794e-02
  4565 1.7533079007e+00 1.0375365404e-02
  4567 1.7527144630e+00 1.0354544697e-02
  4569 1.7527144630e+00 1.0333765589e-02
  4571 1.7522416241e+00 1.0313027999e-02
  4573 1.7522416241e+00 1.0292331842e-02
  4575 1.7531599835e+00 1.0271677036e-02
  4577 1.7538237340e+00 1.0251063498e-02
  4579 1.7538237340e+00 1.0230491146e-02
  4581 1.7538237340e+00 1.0209959898e-02
  4583 1.7708597954e+00 1.0189469671e-02
  4585 1.7711170879e+00 1.0169020384e-02
  4587 1.7713072479e+00 1.0148611955e-02
  4589 1.7690714514e+00 1.0128244301e-02
  4591 1.7663481216e+00 1.0107917342e-02
  4593 1.7663481216e+00 1.0087630997e-02
  4595 1.7663481216e+00 1.0067385183e-02
  4597 1.7672812511e+00 1.0047179821e-02
  4599 1.7672812511e+00 1.0027014829e-02
  4601 1.7671228468e+00 1.0006890127e-02
  4603 1.7671228468e+00 9.9868056339e-03
  4605 1.7685449363e+00 9.9667612697e-03
  4607 1.7685449363e+00 9.9467569542e-03
  4609 1.7685449363e+00 9.9267926073e-03
  4611 1.7685449363e+00 9.9068681492e-03
  4613 1.7685449363e+00 9.8869835002e-03
  4615 1.7685449363e+00 9.8671385808e-03
  4617 1.7685449363e+00 9.8473333115e-03
